Logger firmware: Prestolog 0.1 detected.
692 45964 #GYRO TIME RAWRATE
693 45834 #GYRO TIME RAWRATE
694 46297 #GYRO TIME RAWRATE
695 46815 #GYRO TIME RAWRATE
696 46381 #GYRO TIME RAWRATE
697 46067 #GYRO TIME RAWRATE
698 48078 #GYRO TIME RAWRATE
699 47108 #GYRO TIME RAWRATE
700 46399 #GYRO TIME RAWRATE
701 46464 #GYRO TIME RAWRATE
702 46534 #GYRO TIME RAWRATE
703 46369 #GYRO TIME RAWRATE
704 45844 #GYRO TIME RAWRATE
705 46400 #GYRO TIME RAWRATE
706 46567 #GYRO TIME RAWRATE
707 46263 #GYRO TIME RAWRATE
708 46524 #GYRO TIME RAWRATE
709 46052 #GYRO TIME RAWRATE
710 46430 #GYRO TIME RAWRATE
711 46482 #GYRO TIME RAWRATE
712 46060 #GYRO TIME RAWRATE
713 46442 #GYRO TIME RAWRATE
714 45032 #GYRO TIME RAWRATE
715 46767 #GYRO TIME RAWRATE
716 45077 #GYRO TIME RAWRATE
717 46104 #GYRO TIME RAWRATE
718 46409 #GYRO TIME RAWRATE
719 45878 #GYRO TIME RAWRATE
720 46221 #GYRO TIME RAWRATE
721 46027 #GYRO TIME RAWRATE
722 45673 #GYRO TIME RAWRATE
723 45980 #GYRO TIME RAWRATE
724 46363 #GYRO TIME RAWRATE
725 46974 #GYRO TIME RAWRATE
726 45997 #GYRO TIME RAWRATE
727 45651 #GYRO TIME RAWRATE
728 46498 #GYRO TIME RAWRATE
729 46167 #GYRO TIME RAWRATE
730 46189 #GYRO TIME RAWRATE
731 45287 #GYRO TIME RAWRATE
732 44949 #GYRO TIME RAWRATE
733 45249 #GYRO TIME RAWRATE
734 46037 #GYRO TIME RAWRATE
735 45877 #GYRO TIME RAWRATE
736 46879 #GYRO TIME RAWRATE
737 45626 #GYRO TIME RAWRATE
738 46458 #GYRO TIME RAWRATE
739 45383 #GYRO TIME RAWRATE
740 46439 #GYRO TIME RAWRATE
741 46236 #GYRO TIME RAWRATE
742 46217 #GYRO TIME RAWRATE
743 46302 #GYRO TIME RAWRATE
744 45958 #GYRO TIME RAWRATE
745 46334 #GYRO TIME RAWRATE
746 46479 #GYRO TIME RAWRATE
747 45065 #GYRO TIME RAWRATE
748 46335 #GYRO TIME RAWRATE
749 45765 #GYRO TIME RAWRATE
750 46494 #GYRO TIME RAWRATE
751 45852 #GYRO TIME RAWRATE
752 46686 #GYRO TIME RAWRATE
753 44908 #GYRO TIME RAWRATE
754 46446 #GYRO TIME RAWRATE
755 46737 #GYRO TIME RAWRATE
756 45250 #GYRO TIME RAWRATE
757 46269 #GYRO TIME RAWRATE
758 45798 #GYRO TIME RAWRATE
759 46686 #GYRO TIME RAWRATE
760 47262 #GYRO TIME RAWRATE
761 46142 #GYRO TIME RAWRATE
762 46404 #GYRO TIME RAWRATE
763 45920 #GYRO TIME RAWRATE
764 46030 #GYRO TIME RAWRATE
765 46378 #GYRO TIME RAWRATE
766 46011 #GYRO TIME RAWRATE
767 45792 #GYRO TIME RAWRATE
768 47564 #GYRO TIME RAWRATE
769 46050 #GYRO TIME RAWRATE
770 46718 #GYRO TIME RAWRATE
771 45579 #GYRO TIME RAWRATE
772 45256 #GYRO TIME RAWRATE
773 46973 #GYRO TIME RAWRATE
774 45394 #GYRO TIME RAWRATE
775 46003 #GYRO TIME RAWRATE
776 46387 #GYRO TIME RAWRATE
777 45852 #GYRO TIME RAWRATE
778 46026 #GYRO TIME RAWRATE
779 46083 #GYRO TIME RAWRATE
780 46052 #GYRO TIME RAWRATE
781 46048 #GYRO TIME RAWRATE
782 45337 #GYRO TIME RAWRATE
783 45830 #GYRO TIME RAWRATE
784 46340 #GYRO TIME RAWRATE
785 46418 #GYRO TIME RAWRATE
786 46109 #GYRO TIME RAWRATE
787 46331 #GYRO TIME RAWRATE
788 46051 #GYRO TIME RAWRATE
789 46668 #GYRO TIME RAWRATE
790 46030 #GYRO TIME RAWRATE
791 45491 #GYRO TIME RAWRATE
792 45868 #GYRO TIME RAWRATE
793 44967 #GYRO TIME RAWRATE
794 46007 #GYRO TIME RAWRATE
795 46480 #GYRO TIME RAWRATE
796 46413 #GYRO TIME RAWRATE
797 46576 #GYRO TIME RAWRATE
798 45901 #GYRO TIME RAWRATE
799 45915 #GYRO TIME RAWRATE
800 46450 #GYRO TIME RAWRATE
801 45946 #GYRO TIME RAWRATE
802 46711 #GYRO TIME RAWRATE
803 47130 #GYRO TIME RAWRATE
804 45903 #GYRO TIME RAWRATE
805 46763 #GYRO TIME RAWRATE
806 45952 #GYRO TIME RAWRATE
807 45664 #GYRO TIME RAWRATE
808 45956 #GYRO TIME RAWRATE
809 46263 #GYRO TIME RAWRATE
810 46545 #GYRO TIME RAWRATE
811 46084 #GYRO TIME RAWRATE
812 46118 #GYRO TIME RAWRATE
813 45876 #GYRO TIME RAWRATE
814 46142 #GYRO TIME RAWRATE
815 46797 #GYRO TIME RAWRATE
816 45619 #GYRO TIME RAWRATE
817 45962 #GYRO TIME RAWRATE
818 46763 #GYRO TIME RAWRATE
819 45744 #GYRO TIME RAWRATE
820 46394 #GYRO TIME RAWRATE
821 45632 #GYRO TIME RAWRATE
822 46163 #GYRO TIME RAWRATE
823 44879 #GYRO TIME RAWRATE
824 44903 #GYRO TIME RAWRATE
825 46805 #GYRO TIME RAWRATE
826 45292 #GYRO TIME RAWRATE
827 46258 #GYRO TIME RAWRATE
828 46129 #GYRO TIME RAWRATE
829 45268 #GYRO TIME RAWRATE
830 45841 #GYRO TIME RAWRATE
831 45245 #GYRO TIME RAWRATE
832 46882 #GYRO TIME RAWRATE
833 45818 #GYRO TIME RAWRATE
834 46808 #GYRO TIME RAWRATE
835 46545 #GYRO TIME RAWRATE
836 46442 #GYRO TIME RAWRATE
837 46676 #GYRO TIME RAWRATE
838 45794 #GYRO TIME RAWRATE
839 46395 #GYRO TIME RAWRATE
840 46288 #GYRO TIME RAWRATE
841 45324 #GYRO TIME RAWRATE
842 45432 #GYRO TIME RAWRATE
843 46090 #GYRO TIME RAWRATE
844 46505 #GYRO TIME RAWRATE
845 46481 #GYRO TIME RAWRATE
846 45705 #GYRO TIME RAWRATE
847 46521 #GYRO TIME RAWRATE
848 46249 #GYRO TIME RAWRATE
849 45979 #GYRO TIME RAWRATE
850 45497 #GYRO TIME RAWRATE
851 45911 #GYRO TIME RAWRATE
852 45714 #GYRO TIME RAWRATE
853 45457 #GYRO TIME RAWRATE
854 45523 #GYRO TIME RAWRATE
855 46184 #GYRO TIME RAWRATE
856 46166 #GYRO TIME RAWRATE
857 45006 #GYRO TIME RAWRATE
858 45878 #GYRO TIME RAWRATE
859 46353 #GYRO TIME RAWRATE
860 46305 #GYRO TIME RAWRATE
861 46439 #GYRO TIME RAWRATE
862 45915 #GYRO TIME RAWRATE
863 46749 #GYRO TIME RAWRATE
864 46197 #GYRO TIME RAWRATE
865 46165 #GYRO TIME RAWRATE
866 46290 #GYRO TIME RAWRATE
867 45404 #GYRO TIME RAWRATE
868 45027 #GYRO TIME RAWRATE
869 45923 #GYRO TIME RAWRATE
870 46390 #GYRO TIME RAWRATE
871 46124 #GYRO TIME RAWRATE
872 45619 #GYRO TIME RAWRATE
873 45350 #GYRO TIME RAWRATE
874 46456 #GYRO TIME RAWRATE
875 46537 #GYRO TIME RAWRATE
876 44128 #GYRO TIME RAWRATE
877 44537 #GYRO TIME RAWRATE
878 46648 #GYRO TIME RAWRATE
879 46901 #GYRO TIME RAWRATE
880 46181 #GYRO TIME RAWRATE
881 45357 #GYRO TIME RAWRATE
882 45438 #GYRO TIME RAWRATE
883 45414 #GYRO TIME RAWRATE
884 45883 #GYRO TIME RAWRATE
885 47346 #GYRO TIME RAWRATE
886 45909 #GYRO TIME RAWRATE
887 46543 #GYRO TIME RAWRATE
888 46020 #GYRO TIME RAWRATE
889 45529 #GYRO TIME RAWRATE
890 45815 #GYRO TIME RAWRATE
891 46153 #GYRO TIME RAWRATE
892 45150 #GYRO TIME RAWRATE
893 45891 #GYRO TIME RAWRATE
894 47120 #GYRO TIME RAWRATE
895 45283 #GYRO TIME RAWRATE
896 46048 #GYRO TIME RAWRATE
897 46530 #GYRO TIME RAWRATE
898 46133 #GYRO TIME RAWRATE
899 46447 #GYRO TIME RAWRATE
900 45756 #GYRO TIME RAWRATE
901 46185 #GYRO TIME RAWRATE
902 46550 #GYRO TIME RAWRATE
903 46266 #GYRO TIME RAWRATE
904 46690 #GYRO TIME RAWRATE
905 46468 #GYRO TIME RAWRATE
906 46251 #GYRO TIME RAWRATE
907 45309 #GYRO TIME RAWRATE
908 45622 #GYRO TIME RAWRATE
909 46704 #GYRO TIME RAWRATE
910 46131 #GYRO TIME RAWRATE
911 45583 #GYRO TIME RAWRATE
912 46257 #GYRO TIME RAWRATE
913 46168 #GYRO TIME RAWRATE
914 45541 #GYRO TIME RAWRATE
915 46100 #GYRO TIME RAWRATE
916 46585 #GYRO TIME RAWRATE
917 46537 #GYRO TIME RAWRATE
918 45901 #GYRO TIME RAWRATE
919 46015 #GYRO TIME RAWRATE
920 46159 #GYRO TIME RAWRATE
921 46582 #GYRO TIME RAWRATE
922 44885 #GYRO TIME RAWRATE
923 46836 #GYRO TIME RAWRATE
924 45139 #GYRO TIME RAWRATE
925 45538 #GYRO TIME RAWRATE
926 46445 #GYRO TIME RAWRATE
927 46020 #GYRO TIME RAWRATE
928 45367 #GYRO TIME RAWRATE
929 45727 #GYRO TIME RAWRATE
930 45753 #GYRO TIME RAWRATE
931 46201 #GYRO TIME RAWRATE
932 46562 #GYRO TIME RAWRATE
933 46160 #GYRO TIME RAWRATE
934 46848 #GYRO TIME RAWRATE
935 46878 #GYRO TIME RAWRATE
936 45236 #GYRO TIME RAWRATE
937 45971 #GYRO TIME RAWRATE
938 46610 #GYRO TIME RAWRATE
939 45623 #GYRO TIME RAWRATE
940 45927 #GYRO TIME RAWRATE
941 45823 #GYRO TIME RAWRATE
942 46813 #GYRO TIME RAWRATE
943 46296 #GYRO TIME RAWRATE
944 46255 #GYRO TIME RAWRATE
945 46647 #GYRO TIME RAWRATE
946 46361 #GYRO TIME RAWRATE
947 45982 #GYRO TIME RAWRATE
948 46106 #GYRO TIME RAWRATE
949 46907 #GYRO TIME RAWRATE
950 46212 #GYRO TIME RAWRATE
951 45352 #GYRO TIME RAWRATE
952 45281 #GYRO TIME RAWRATE
953 45592 #GYRO TIME RAWRATE
954 46557 #GYRO TIME RAWRATE
955 45400 #GYRO TIME RAWRATE
956 46518 #GYRO TIME RAWRATE
957 45481 #GYRO TIME RAWRATE
958 46749 #GYRO TIME RAWRATE
959 45584 #GYRO TIME RAWRATE
960 46032 #GYRO TIME RAWRATE
961 45627 #GYRO TIME RAWRATE
962 46345 #GYRO TIME RAWRATE
963 46435 #GYRO TIME RAWRATE
964 46292 #GYRO TIME RAWRATE
965 47146 #GYRO TIME RAWRATE
966 46427 #GYRO TIME RAWRATE
967 45553 #GYRO TIME RAWRATE
968 46243 #GYRO TIME RAWRATE
969 45066 #GYRO TIME RAWRATE
970 47037 #GYRO TIME RAWRATE
971 46064 #GYRO TIME RAWRATE
972 46074 #GYRO TIME RAWRATE
973 45401 #GYRO TIME RAWRATE
974 46536 #GYRO TIME RAWRATE
975 44735 #GYRO TIME RAWRATE
976 45582 #GYRO TIME RAWRATE
977 46705 #GYRO TIME RAWRATE
978 45803 #GYRO TIME RAWRATE
979 45388 #GYRO TIME RAWRATE
980 46589 #GYRO TIME RAWRATE
981 45686 #GYRO TIME RAWRATE
982 46100 #GYRO TIME RAWRATE
983 47087 #GYRO TIME RAWRATE
984 46165 #GYRO TIME RAWRATE
985 46195 #GYRO TIME RAWRATE
986 45573 #GYRO TIME RAWRATE
987 46640 #GYRO TIME RAWRATE
988 46102 #GYRO TIME RAWRATE
989 45849 #GYRO TIME RAWRATE
990 46925 #GYRO TIME RAWRATE
991 46875 #GYRO TIME RAWRATE
992 45492 #GYRO TIME RAWRATE
993 46133 #GYRO TIME RAWRATE
994 45021 #GYRO TIME RAWRATE
995 46546 #GYRO TIME RAWRATE
996 45819 #GYRO TIME RAWRATE
997 46837 #GYRO TIME RAWRATE
998 46099 #GYRO TIME RAWRATE
999 46590 #GYRO TIME RAWRATE
1000 46077 #GYRO TIME RAWRATE
1001 45421 #GYRO TIME RAWRATE
1002 45938 #GYRO TIME RAWRATE
1003 44890 #GYRO TIME RAWRATE
1004 46422 #GYRO TIME RAWRATE
1005 45394 #GYRO TIME RAWRATE
1006 46287 #GYRO TIME RAWRATE
1007 45526 #GYRO TIME RAWRATE
1008 45256 #GYRO TIME RAWRATE
1009 45449 #GYRO TIME RAWRATE
1010 45963 #GYRO TIME RAWRATE
1011 45302 #GYRO TIME RAWRATE
1012 45861 #GYRO TIME RAWRATE
1013 46439 #GYRO TIME RAWRATE
1014 46085 #GYRO TIME RAWRATE
1015 46156 #GYRO TIME RAWRATE
1016 45924 #GYRO TIME RAWRATE
1017 45905 #GYRO TIME RAWRATE
1018 46776 #GYRO TIME RAWRATE
1019 46318 #GYRO TIME RAWRATE
1020 46521 #GYRO TIME RAWRATE
1021 46717 #GYRO TIME RAWRATE
1022 45996 #GYRO TIME RAWRATE
1023 45859 #GYRO TIME RAWRATE
1024 46205 #GYRO TIME RAWRATE
1025 45144 #GYRO TIME RAWRATE
1026 46310 #GYRO TIME RAWRATE
1027 45073 #GYRO TIME RAWRATE
1028 45536 #GYRO TIME RAWRATE
1029 45239 #GYRO TIME RAWRATE
1030 46162 #GYRO TIME RAWRATE
1031 46081 #GYRO TIME RAWRATE
1032 46358 #GYRO TIME RAWRATE
1033 44839 #GYRO TIME RAWRATE
1034 44902 #GYRO TIME RAWRATE
1035 46276 #GYRO TIME RAWRATE
1036 47018 #GYRO TIME RAWRATE
1037 47020 #GYRO TIME RAWRATE
1038 46010 #GYRO TIME RAWRATE
1039 46478 #GYRO TIME RAWRATE
1040 46588 #GYRO TIME RAWRATE
1041 45664 #GYRO TIME RAWRATE
1042 45624 #GYRO TIME RAWRATE
1043 45358 #GYRO TIME RAWRATE
1044 46542 #GYRO TIME RAWRATE
1045 45930 #GYRO TIME RAWRATE
1046 46146 #GYRO TIME RAWRATE
1047 46114 #GYRO TIME RAWRATE
1048 45918 #GYRO TIME RAWRATE
1049 45983 #GYRO TIME RAWRATE
1050 46131 #GYRO TIME RAWRATE
1051 45819 #GYRO TIME RAWRATE
1052 45782 #GYRO TIME RAWRATE
1053 45667 #GYRO TIME RAWRATE
1054 46199 #GYRO TIME RAWRATE
1055 47179 #GYRO TIME RAWRATE
1056 46131 #GYRO TIME RAWRATE
1057 46580 #GYRO TIME RAWRATE
1058 46093 #GYRO TIME RAWRATE
1059 45211 #GYRO TIME RAWRATE
1060 45498 #GYRO TIME RAWRATE
1061 44569 #GYRO TIME RAWRATE
1062 45868 #GYRO TIME RAWRATE
1063 47206 #GYRO TIME RAWRATE
1064 46749 #GYRO TIME RAWRATE
1065 46058 #GYRO TIME RAWRATE
1066 47143 #GYRO TIME RAWRATE
1067 46126 #GYRO TIME RAWRATE
1068 45495 #GYRO TIME RAWRATE
1069 45749 #GYRO TIME RAWRATE
1070 46078 #GYRO TIME RAWRATE
1071 46783 #GYRO TIME RAWRATE
1072 48300 #GYRO TIME RAWRATE
1073 46488 #GYRO TIME RAWRATE
1074 46178 #GYRO TIME RAWRATE
1075 45552 #GYRO TIME RAWRATE
1076 46747 #GYRO TIME RAWRATE
1077 45231 #GYRO TIME RAWRATE
1078 45294 #GYRO TIME RAWRATE
1079 46019 #GYRO TIME RAWRATE
1080 46040 #GYRO TIME RAWRATE
1081 45939 #GYRO TIME RAWRATE
1082 46241 #GYRO TIME RAWRATE
1083 45938 #GYRO TIME RAWRATE
1084 45853 #GYRO TIME RAWRATE
1085 45830 #GYRO TIME RAWRATE
1086 45414 #GYRO TIME RAWRATE
1087 45542 #GYRO TIME RAWRATE
1088 47082 #GYRO TIME RAWRATE
1089 47502 #GYRO TIME RAWRATE
1090 46479 #GYRO TIME RAWRATE
1091 47049 #GYRO TIME RAWRATE
1092 45100 #GYRO TIME RAWRATE
1093 46247 #GYRO TIME RAWRATE
1094 45674 #GYRO TIME RAWRATE
1095 45150 #GYRO TIME RAWRATE
1096 46031 #GYRO TIME RAWRATE
1097 46660 #GYRO TIME RAWRATE
1098 47423 #GYRO TIME RAWRATE
1099 47246 #GYRO TIME RAWRATE
1100 45385 #GYRO TIME RAWRATE
1101 45489 #GYRO TIME RAWRATE
1102 45286 #GYRO TIME RAWRATE
1103 45146 #GYRO TIME RAWRATE
1104 46518 #GYRO TIME RAWRATE
1105 45322 #GYRO TIME RAWRATE
1106 47097 #GYRO TIME RAWRATE
1107 47737 #GYRO TIME RAWRATE
1108 45931 #GYRO TIME RAWRATE
1109 46317 #GYRO TIME RAWRATE
1110 44396 #GYRO TIME RAWRATE
1111 46121 #GYRO TIME RAWRATE
1112 45074 #GYRO TIME RAWRATE
1113 46425 #GYRO TIME RAWRATE
1114 46314 #GYRO TIME RAWRATE
1115 46208 #GYRO TIME RAWRATE
1116 45941 #GYRO TIME RAWRATE
1117 45807 #GYRO TIME RAWRATE
1118 45621 #GYRO TIME RAWRATE
1119 45528 #GYRO TIME RAWRATE
1120 46027 #GYRO TIME RAWRATE
1121 45769 #GYRO TIME RAWRATE
1122 45675 #GYRO TIME RAWRATE
1123 46471 #GYRO TIME RAWRATE
1124 46129 #GYRO TIME RAWRATE
1125 45125 #GYRO TIME RAWRATE
1126 46592 #GYRO TIME RAWRATE
1127 45910 #GYRO TIME RAWRATE
1128 46350 #GYRO TIME RAWRATE
1129 46260 #GYRO TIME RAWRATE
1130 47166 #GYRO TIME RAWRATE
1131 45700 #GYRO TIME RAWRATE
1132 46577 #GYRO TIME RAWRATE
1133 46548 #GYRO TIME RAWRATE
1134 47052 #GYRO TIME RAWRATE
1135 45090 #GYRO TIME RAWRATE
1136 45339 #GYRO TIME RAWRATE
1137 45313 #GYRO TIME RAWRATE
1138 45204 #GYRO TIME RAWRATE
1139 46010 #GYRO TIME RAWRATE
1140 45701 #GYRO TIME RAWRATE
1141 46656 #GYRO TIME RAWRATE
1142 46451 #GYRO TIME RAWRATE
1143 46846 #GYRO TIME RAWRATE
1144 45461 #GYRO TIME RAWRATE
1145 45705 #GYRO TIME RAWRATE
1146 46967 #GYRO TIME RAWRATE
1147 46158 #GYRO TIME RAWRATE
1148 45789 #GYRO TIME RAWRATE
1149 45938 #GYRO TIME RAWRATE
1150 45889 #GYRO TIME RAWRATE
1151 47670 #GYRO TIME RAWRATE
1152 46083 #GYRO TIME RAWRATE
1153 45643 #GYRO TIME RAWRATE
1154 45518 #GYRO TIME RAWRATE
1155 45280 #GYRO TIME RAWRATE
1156 46442 #GYRO TIME RAWRATE
1157 45343 #GYRO TIME RAWRATE
1158 46627 #GYRO TIME RAWRATE
1159 45827 #GYRO TIME RAWRATE
1160 46284 #GYRO TIME RAWRATE
1161 45530 #GYRO TIME RAWRATE
1162 46628 #GYRO TIME RAWRATE
1163 46768 #GYRO TIME RAWRATE
1164 45843 #GYRO TIME RAWRATE
1165 45503 #GYRO TIME RAWRATE
1166 46493 #GYRO TIME RAWRATE
1167 46492 #GYRO TIME RAWRATE
1168 46037 #GYRO TIME RAWRATE
1169 46380 #GYRO TIME RAWRATE
1170 46247 #GYRO TIME RAWRATE
1171 45542 #GYRO TIME RAWRATE
1172 45315 #GYRO TIME RAWRATE
1173 45952 #GYRO TIME RAWRATE
1174 46074 #GYRO TIME RAWRATE
1175 46022 #GYRO TIME RAWRATE
1176 46615 #GYRO TIME RAWRATE
1177 46102 #GYRO TIME RAWRATE
1178 47256 #GYRO TIME RAWRATE
1179 45208 #GYRO TIME RAWRATE
1180 44771 #GYRO TIME RAWRATE
1181 45963 #GYRO TIME RAWRATE
1182 45562 #GYRO TIME RAWRATE
1183 46498 #GYRO TIME RAWRATE
1184 45619 #GYRO TIME RAWRATE
1185 45305 #GYRO TIME RAWRATE
1186 46078 #GYRO TIME RAWRATE
1187 45765 #GYRO TIME RAWRATE
1188 45907 #GYRO TIME RAWRATE
1189 46288 #GYRO TIME RAWRATE
1190 46000 #GYRO TIME RAWRATE
1191 45880 #GYRO TIME RAWRATE
1192 46032 #GYRO TIME RAWRATE
1193 45551 #GYRO TIME RAWRATE
1194 46274 #GYRO TIME RAWRATE
1195 46128 #GYRO TIME RAWRATE
1196 46351 #GYRO TIME RAWRATE
1197 45657 #GYRO TIME RAWRATE
1198 45609 #GYRO TIME RAWRATE
1199 46234 #GYRO TIME RAWRATE
1200 45867 #GYRO TIME RAWRATE
1201 46135 #GYRO TIME RAWRATE
1202 46560 #GYRO TIME RAWRATE
1203 46103 #GYRO TIME RAWRATE
1204 45791 #GYRO TIME RAWRATE
1205 46798 #GYRO TIME RAWRATE
1206 45690 #GYRO TIME RAWRATE
1207 45627 #GYRO TIME RAWRATE
1208 45497 #GYRO TIME RAWRATE
1209 45224 #GYRO TIME RAWRATE
1210 46671 #GYRO TIME RAWRATE
1211 45519 #GYRO TIME RAWRATE
1212 46154 #GYRO TIME RAWRATE
1213 45784 #GYRO TIME RAWRATE
1214 45604 #GYRO TIME RAWRATE
1215 46418 #GYRO TIME RAWRATE
1216 45959 #GYRO TIME RAWRATE
1217 46376 #GYRO TIME RAWRATE
1218 47101 #GYRO TIME RAWRATE
1219 45767 #GYRO TIME RAWRATE
1220 46594 #GYRO TIME RAWRATE
1221 46879 #GYRO TIME RAWRATE
1222 46298 #GYRO TIME RAWRATE
1223 46024 #GYRO TIME RAWRATE
1224 45793 #GYRO TIME RAWRATE
1225 45656 #GYRO TIME RAWRATE
1226 45814 #GYRO TIME RAWRATE
1227 45776 #GYRO TIME RAWRATE
1228 46594 #GYRO TIME RAWRATE
1229 46532 #GYRO TIME RAWRATE
1230 45378 #GYRO TIME RAWRATE
1231 46385 #GYRO TIME RAWRATE
1232 45949 #GYRO TIME RAWRATE
1233 45881 #GYRO TIME RAWRATE
1234 46631 #GYRO TIME RAWRATE
1235 46247 #GYRO TIME RAWRATE
1236 46194 #GYRO TIME RAWRATE
1237 46323 #GYRO TIME RAWRATE
1238 46357 #GYRO TIME RAWRATE
1239 47094 #GYRO TIME RAWRATE
1240 45214 #GYRO TIME RAWRATE
1241 46333 #GYRO TIME RAWRATE
1242 46522 #GYRO TIME RAWRATE
1243 45475 #GYRO TIME RAWRATE
1244 45885 #GYRO TIME RAWRATE
1245 45443 #GYRO TIME RAWRATE
1246 45752 #GYRO TIME RAWRATE
1247 45660 #GYRO TIME RAWRATE
1248 45556 #GYRO TIME RAWRATE
1249 45381 #GYRO TIME RAWRATE
1250 45979 #GYRO TIME RAWRATE
1251 46478 #GYRO TIME RAWRATE
1252 46032 #GYRO TIME RAWRATE
1253 46665 #GYRO TIME RAWRATE
1254 46395 #GYRO TIME RAWRATE
1255 46720 #GYRO TIME RAWRATE
1256 46335 #GYRO TIME RAWRATE
1257 46404 #GYRO TIME RAWRATE
1258 46826 #GYRO TIME RAWRATE
1259 45138 #GYRO TIME RAWRATE
1260 45392 #GYRO TIME RAWRATE
1261 46469 #GYRO TIME RAWRATE
1262 45703 #GYRO TIME RAWRATE
1263 45331 #GYRO TIME RAWRATE
1264 45171 #GYRO TIME RAWRATE
1265 45393 #GYRO TIME RAWRATE
1266 45941 #GYRO TIME RAWRATE
1267 45757 #GYRO TIME RAWRATE
1268 46195 #GYRO TIME RAWRATE
1269 46378 #GYRO TIME RAWRATE
1270 46296 #GYRO TIME RAWRATE
1271 46195 #GYRO TIME RAWRATE
1272 45911 #GYRO TIME RAWRATE
1273 46627 #GYRO TIME RAWRATE
1274 45658 #GYRO TIME RAWRATE
1275 45598 #GYRO TIME RAWRATE
1276 45511 #GYRO TIME RAWRATE
1277 46244 #GYRO TIME RAWRATE
1278 46555 #GYRO TIME RAWRATE
1279 46717 #GYRO TIME RAWRATE
1280 46174 #GYRO TIME RAWRATE
1281 46556 #GYRO TIME RAWRATE
1282 45758 #GYRO TIME RAWRATE
1283 46291 #GYRO TIME RAWRATE
1284 46071 #GYRO TIME RAWRATE
1285 46840 #GYRO TIME RAWRATE
1286 46816 #GYRO TIME RAWRATE
1287 47104 #GYRO TIME RAWRATE
1288 45843 #GYRO TIME RAWRATE
1289 45552 #GYRO TIME RAWRATE
1290 46460 #GYRO TIME RAWRATE
1291 46417 #GYRO TIME RAWRATE
1292 46567 #GYRO TIME RAWRATE
1293 45172 #GYRO TIME RAWRATE
1294 45869 #GYRO TIME RAWRATE
1295 45949 #GYRO TIME RAWRATE
1296 45617 #GYRO TIME RAWRATE
1297 45679 #GYRO TIME RAWRATE
1298 46157 #GYRO TIME RAWRATE
1299 47027 #GYRO TIME RAWRATE
1300 47128 #GYRO TIME RAWRATE
1301 45467 #GYRO TIME RAWRATE
1302 46408 #GYRO TIME RAWRATE
1303 45653 #GYRO TIME RAWRATE
1304 45884 #GYRO TIME RAWRATE
1305 45830 #GYRO TIME RAWRATE
1306 46104 #GYRO TIME RAWRATE
1307 46603 #GYRO TIME RAWRATE
1308 46156 #GYRO TIME RAWRATE
1309 46607 #GYRO TIME RAWRATE
1310 46055 #GYRO TIME RAWRATE
1311 46059 #GYRO TIME RAWRATE
1312 45058 #GYRO TIME RAWRATE
1313 47259 #GYRO TIME RAWRATE
1314 46857 #GYRO TIME RAWRATE
1315 45750 #GYRO TIME RAWRATE
1316 45975 #GYRO TIME RAWRATE
1317 46714 #GYRO TIME RAWRATE
1318 46464 #GYRO TIME RAWRATE
1319 45597 #GYRO TIME RAWRATE
1320 45674 #GYRO TIME RAWRATE
1321 46294 #GYRO TIME RAWRATE
1322 46485 #GYRO TIME RAWRATE
1323 45875 #GYRO TIME RAWRATE
1324 45780 #GYRO TIME RAWRATE
1325 46341 #GYRO TIME RAWRATE
1326 46642 #GYRO TIME RAWRATE
1327 46535 #GYRO TIME RAWRATE
1328 46481 #GYRO TIME RAWRATE
1329 46675 #GYRO TIME RAWRATE
1330 46957 #GYRO TIME RAWRATE
1331 46020 #GYRO TIME RAWRATE
1332 45431 #GYRO TIME RAWRATE
1333 45695 #GYRO TIME RAWRATE
1334 45478 #GYRO TIME RAWRATE
1335 44830 #GYRO TIME RAWRATE
1336 45828 #GYRO TIME RAWRATE
1337 46830 #GYRO TIME RAWRATE
1338 45623 #GYRO TIME RAWRATE
1339 46016 #GYRO TIME RAWRATE
1340 46956 #GYRO TIME RAWRATE
1341 45517 #GYRO TIME RAWRATE
1342 45851 #GYRO TIME RAWRATE
1343 45610 #GYRO TIME RAWRATE
1344 45916 #GYRO TIME RAWRATE
1345 45320 #GYRO TIME RAWRATE
1346 45839 #GYRO TIME RAWRATE
1347 46473 #GYRO TIME RAWRATE
1348 46262 #GYRO TIME RAWRATE
1349 46246 #GYRO TIME RAWRATE
1350 46185 #GYRO TIME RAWRATE
1351 46071 #GYRO TIME RAWRATE
1352 45975 #GYRO TIME RAWRATE
1353 45656 #GYRO TIME RAWRATE
1354 45850 #GYRO TIME RAWRATE
1355 46790 #GYRO TIME RAWRATE
1356 45971 #GYRO TIME RAWRATE
1357 47107 #GYRO TIME RAWRATE
1358 47591 #GYRO TIME RAWRATE
1359 45902 #GYRO TIME RAWRATE
1360 45203 #GYRO TIME RAWRATE
1361 44962 #GYRO TIME RAWRATE
1362 45068 #GYRO TIME RAWRATE
1363 47107 #GYRO TIME RAWRATE
1364 46585 #GYRO TIME RAWRATE
1365 46509 #GYRO TIME RAWRATE
1366 45265 #GYRO TIME RAWRATE
1367 46066 #GYRO TIME RAWRATE
1368 45060 #GYRO TIME RAWRATE
1369 45111 #GYRO TIME RAWRATE
1370 45989 #GYRO TIME RAWRATE
1371 46129 #GYRO TIME RAWRATE
